<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.12	11:15:00	1.88938	1.88999	1.88834	1.88874	2946	0	14
2025.05.12	11:30:00	1.88872	1.89015	1.88856	1.88962	3100	0	14
2025.05.12	11:45:00	1.88962	1.89107	1.88870	1.88923	4655	0	14
2025.05.12	12:00:00	1.88924	1.89085	1.88917	1.89063	4034	0	14
2025.05.12	12:15:00	1.89065	1.89120	1.88988	1.88988	3230	0	14
2025.05.12	12:30:00	1.88988	1.89133	1.88953	1.89123	3030	0	14
2025.05.12	12:45:00	1.89123	1.89256	1.89064	1.89083	3104	0	14
2025.05.12	13:00:00	1.89083	1.89129	1.88996	1.89039	3239	0	14
2025.05.12	13:15:00	1.89040	1.89102	1.88999	1.89021	3221	0	14
2025.05.12	13:30:00	1.89021	1.89090	1.88910	1.88944	5137	0	14
2025.05.12	13:45:00	1.88944	1.89106	1.88927	1.89087	4486	0	14
2025.05.12	14:00:00	1.89087	1.89382	1.89074	1.89206	5050	0	14
2025.05.12	14:15:00	1.89206	1.89260	1.89077	1.89190	4579	0	14
2025.05.12	14:30:00	1.89190	1.89363	1.89163	1.89337	5089	0	14
2025.05.12	14:45:00	1.89337	1.89482	1.89266	1.89381	5913	0	14
2025.05.12	15:00:00	1.89378	1.89631	1.89351	1.89462	4357	0	14
2025.05.12	15:15:00	1.89461	1.89562	1.89396	1.89444	3716	0	14
2025.05.12	15:30:00	1.89442	1.89490	1.89292	1.89485	3312	0	14
2025.05.12	15:45:00	1.89486	1.89494	1.89358	1.89424	3154	0	14
2025.05.12	16:00:00	1.89421	1.89634	1.89417	1.89613	2965	0	14
2025.05.12	16:15:00	1.89613	1.89651	1.89404	1.89416	2825	0	14
2025.05.12	16:30:00	1.89416	1.89443	1.89372	1.89433	2474	0	14
2025.05.12	16:45:00	1.89432	1.89437	1.89311	1.89320	2951	0	14
2025.05.12	17:00:00	1.89321	1.89414	1.89296	1.89376	2554	0	14
2025.05.12	17:15:00	1.89378	1.89396	1.89309	1.89379	2030	0	14
2025.05.12	17:30:00	1.89379	1.89391	1.89273	1.89362	2440	0	14
2025.05.12	17:45:00	1.89362	1.89374	1.89209	1.89351	2154	0	14
2025.05.12	18:00:00	1.89352	1.89376	1.89262	1.89325	2132	0	14
2025.05.12	18:15:00	1.89324	1.89343	1.89250	1.89250	2233	0	14
2025.05.12	18:30:00	1.89251	1.89307	1.89218	1.89269	2435	0	14
2025.05.12	18:45:00	1.89269	1.89390	1.89253	1.89371	3155	0	14
2025.05.12	19:00:00	1.89371	1.89413	1.89294	1.89353	2680	0	14
2025.05.12	19:15:00	1.89352	1.89369	1.89264	1.89320	2009	0	14
2025.05.12	19:30:00	1.89319	1.89351	1.89259	1.89307	2040	0	14
2025.05.12	19:45:00	1.89307	1.89369	1.89244	1.89353	2426	0	14
2025.05.12	20:00:00	1.89354	1.89396	1.89339	1.89367	1534	0	14
2025.05.12	20:15:00	1.89367	1.89407	1.89331	1.89386	1331	0	14
2025.05.12	20:30:00	1.89386	1.89391	1.89303	1.89307	1009	0	14
2025.05.12	20:45:00	1.89307	1.89377	1.89295	1.89307	1241	0	14
2025.05.12	21:00:00	1.89313	1.89428	1.88932	1.89428	181	0	92
2025.05.12	21:15:00	1.89399	1.89444	1.89342	1.89368	322	0	94
2025.05.12	21:30:00	1.89365	1.89407	1.89333	1.89361	886	0	22
2025.05.12	21:45:00	1.89356	1.89403	1.89317	1.89328	1054	0	14
2025.05.12	22:00:00	1.89328	1.89437	1.89314	1.89410	625	0	14
2025.05.12	22:15:00	1.89411	1.89488	1.89407	1.89446	1536	0	14
2025.05.12	22:30:00	1.89446	1.89465	1.89387	1.89410	1552	0	14
2025.05.12	22:45:00	1.89410	1.89438	1.89366	1.89371	1645	0	14
2025.05.12	23:00:00	1.89370	1.89459	1.89359	1.89440	1289	0	14
2025.05.12	23:15:00	1.89440	1.89451	1.89284	1.89284	1093	0	14
2025.05.12	23:30:00	1.89284	1.89320	1.89223	1.89225	1021	0	14
2025.05.12	23:45:00	1.89225	1.89333	1.89225	1.89308	1601	0	14
2025.05.13	00:00:00	1.89308	1.89440	1.89267	1.89383	2669	0	14
2025.05.13	00:15:00	1.89383	1.89502	1.89365	1.89501	2227	0	14
2025.05.13	00:30:00	1.89501	1.89653	1.89447	1.89649	2823	0	14
2025.05.13	00:45:00	1.89648	1.89755	1.89608	1.89723	2760	0	14
2025.05.13	01:00:00	1.89723	1.89786	1.89667	1.89707	3145	0	14
2025.05.13	01:15:00	1.89707	1.89712	1.89560	1.89685	3758	0	14
2025.05.13	01:30:00	1.89682	1.89882	1.89678	1.89741	4257	0	14
2025.05.13	01:45:00	1.89741	1.89784	1.89639	1.89686	3358	0	14
2025.05.13	02:00:00	1.89685	1.89693	1.89463	1.89496	2565	0	14
2025.05.13	02:15:00	1.89497	1.89500	1.89338	1.89338	2052	0	14
2025.05.13	02:30:00	1.89338	1.89362	1.89190	1.89206	2482	0	14
2025.05.13	02:45:00	1.89206	1.89228	1.89122	1.89166	2305	0	14
2025.05.13	03:00:00	1.89166	1.89221	1.89068	1.89086	1995	0	14
2025.05.13	03:15:00	1.89086	1.89115	1.89040	1.89060	1674	0	14
2025.05.13	03:30:00	1.89059	1.89126	1.89017	1.89044	1985	0	14
2025.05.13	03:45:00	1.89044	1.89127	1.88987	1.89066	2021	0	14
2025.05.13	04:00:00	1.89068	1.89077	1.88980	1.88981	1559	0	14
2025.05.13	04:15:00	1.88982	1.89023	1.88921	1.88929	1275	0	14
2025.05.13	04:30:00	1.88929	1.88949	1.88747	1.88763	1240	0	14
2025.05.13	04:45:00	1.88763	1.88800	1.88727	1.88761	1759	0	14
2025.05.13	05:00:00	1.88762	1.88768	1.88595	1.88687	2379	0	14
2025.05.13	05:15:00	1.88687	1.88709	1.88612	1.88650	1703	0	14
2025.05.13	05:30:00	1.88650	1.88737	1.88638	1.88717	1573	0	14
2025.05.13	05:45:00	1.88717	1.88824	1.88676	1.88679	2311	0	14
2025.05.13	06:00:00	1.88679	1.88782	1.88645	1.88703	3030	0	14
2025.05.13	06:15:00	1.88703	1.88709	1.88542	1.88583	2965	0	14
2025.05.13	06:30:00	1.88584	1.88597	1.88417	1.88451	2697	0	14
2025.05.13	06:45:00	1.88450	1.88518	1.88410	1.88467	3408	0	14
2025.05.13	07:00:00	1.88469	1.88555	1.88410	1.88440	4081	0	14
2025.05.13	07:15:00	1.88440	1.88619	1.88393	1.88608	3022	0	14
2025.05.13	07:30:00	1.88606	1.88653	1.88576	1.88638	3125	0	14
2025.05.13	07:45:00	1.88637	1.88749	1.88577	1.88691	3286	0	14
2025.05.13	08:00:00	1.88690	1.88718	1.88604	1.88665	2898	0	14
2025.05.13	08:15:00	1.88665	1.88747	1.88664	1.88711	2709	0	14
2025.05.13	08:30:00	1.88711	1.88714	1.88544	1.88572	2697	0	14
2025.05.13	08:45:00	1.88572	1.88775	1.88570	1.88632	2524	0	14
2025.05.13	09:00:00	1.88629	1.88676	1.88527	1.88540	2577	0	14
2025.05.13	09:15:00	1.88540	1.88650	1.88537	1.88588	2215	0	14
2025.05.13	09:30:00	1.88588	1.88630	1.88511	1.88541	2128	0	14
2025.05.13	09:45:00	1.88541	1.88545	1.88386	1.88428	2045	0	14
2025.05.13	10:00:00	1.88428	1.88532	1.88371	1.88384	2501	0	14
2025.05.13	10:15:00	1.88384	1.88452	1.88323	1.88332	1918	0	14
2025.05.13	10:30:00	1.88332	1.88351	1.88264	1.88280	1920	0	14
2025.05.13	10:45:00	1.88279	1.88399	1.88256	1.88339	2078	0	14
2025.05.13	11:00:00	1.88339	1.88458	1.88325	1.88427	1916	0	14
2025.05.13	11:15:00	1.88427	1.88481	1.88414	1.88427	1787	0	14
2025.05.13	11:30:00	1.88427	1.88494	1.88416	1.88454	1473	0	14
2025.05.13	11:45:00	1.88454	1.88524	1.88420	1.88524	1890	0	14
2025.05.13	12:00:00	1.88524	1.88692	1.88450	1.88467	2356	0	14
2025.05.13	12:15:00	1.88467	1.88525	1.88311	1.88412	2516	0	14
2025.05.13	12:30:00	1.88408	1.88438	1.88230	1.88401	5593	0	14
2025.05.13	12:45:00	1.88401	1.88430	1.88227	1.88237	4419	0	14
2025.05.13	13:00:00	1.88239	1.88443	1.88239	1.88420	4607	0	14
2025.05.13	13:15:00	1.88419	1.88458	1.88366	1.88438	3742	0	14
2025.05.13	13:30:00	1.88438	1.88522	1.88415	1.88448	4589	0	14
2025.05.13	13:45:00	1.88449	1.88660	1.88444	1.88591	4176	0	14
2025.05.13	14:00:00	1.88592	1.88593	1.88379	1.88388	3863	0	14
2025.05.13	14:15:00	1.88389	1.88527	1.88328	1.88482	3628	0	14
2025.05.13	14:30:00	1.88482	1.88505	1.88216	1.88220	5002	0	14
2025.05.13	14:45:00	1.88219	1.88249	1.88120	1.88238	5451	0	14
2025.05.13	15:00:00	1.88239	1.88373	1.88204	1.88341	4384	0	14
2025.05.13	15:15:00	1.88341	1.88379	1.88277	1.88295	3920	0	14
2025.05.13	15:30:00	1.88298	1.88366	1.88231	1.88237	3504	0	14
2025.05.13	15:45:00	1.88241	1.88349	1.88231	1.88248	2991	0	14
2025.05.13	16:00:00	1.88247	1.88307	1.88188	1.88200	2822	0	14
2025.05.13	16:15:00	1.88202	1.88269	1.88173	1.88193	2393	0	14
2025.05.13	16:30:00	1.88193	1.88298	1.88173	1.88292	2270	0	14
2025.05.13	16:45:00	1.88292	1.88304	1.88233	1.88258	1874	0	14
2025.05.13	17:00:00	1.88258	1.88270	1.88170	1.88180	1976	0	14
2025.05.13	17:15:00	1.88179	1.88209	1.88154	1.88176	1835	0	14
2025.05.13	17:30:00	1.88175	1.88183	1.88131	1.88160	1851	0	14
2025.05.13	17:45:00	1.88160	1.88223	1.88142	1.88206	1726	0	14
2025.05.13	18:00:00	1.88206	1.88285	1.88191	1.88227	1798	0	14
2025.05.13	18:15:00	1.88227	1.88297	1.88223	1.88272	1613	0	14
2025.05.13	18:30:00	1.88272	1.88337	1.88263	1.88318	1425	0	14
2025.05.13	18:45:00	1.88318	1.88333	1.88223	1.88268	1468	0	14
2025.05.13	19:00:00	1.88268	1.88304	1.88246	1.88261	1551	0	14
2025.05.13	19:15:00	1.88260	1.88297	1.88252	1.88270	1081	0	14
2025.05.13	19:30:00	1.88270	1.88365	1.88260	1.88362	1040	0	14
2025.05.13	19:45:00	1.88362	1.88481	1.88360	1.88447	1369	0	14
2025.05.13	20:00:00	1.88447	1.88457	1.88387	1.88446	1153	0	14
2025.05.13	20:15:00	1.88444	1.88481	1.88390	1.88398	1129	0	14
2025.05.13	20:30:00	1.88398	1.88444	1.88382	1.88433	909	0	14
2025.05.13	20:45:00	1.88433	1.88449	1.88347	1.88347	1055	0	14
2025.05.13	21:00:00	1.88347	1.88347	1.88000	1.88262	62	0	96
2025.05.13	21:15:00	1.88258	1.88471	1.88230	1.88428	515	0	51
2025.05.13	21:30:00	1.88427	1.88504	1.88403	1.88504	440	0	38
2025.05.13	21:45:00	1.88503	1.88519	1.88413	1.88481	800	0	22
2025.05.13	22:00:00	1.88482	1.88499	1.88367	1.88402	821	0	14
2025.05.13	22:15:00	1.88402	1.88467	1.88397	1.88452	1824	0	14
2025.05.13	22:30:00	1.88453	1.88461	1.88353	1.88391	2619	0	14
2025.05.13	22:45:00	1.88390	1.88524	1.88385	1.88524	828	0	14
2025.05.13	23:00:00	1.88523	1.88541	1.88393	1.88398	999	0	14
2025.05.13	23:15:00	1.88398	1.88444	1.88350	1.88399	1185	0	14
2025.05.13	23:30:00	1.88398	1.88406	1.88333	1.88349	1064	0	14
2025.05.13	23:45:00	1.88349	1.88461	1.88325	1.88430	1414	0	14
2025.05.14	00:00:00	1.88430	1.88444	1.88347	1.88360	2371	0	14
2025.05.14	00:15:00	1.88359	1.88416	1.88323	1.88386	1918	0	14
2025.05.14	00:30:00	1.88386	1.88422	1.88250	1.88287	2158	0	14
2025.05.14	00:45:00	1.88287	1.88352	1.88258	1.88295	3055	0	14
2025.05.14	01:00:00	1.88295	1.88415	1.88284	1.88408	3150	0	14
2025.05.14	01:15:00	1.88408	1.88428	1.88295	1.88305	3385	0	14
2025.05.14	01:30:00	1.88305	1.88412	1.88199	1.88276	4318	0	14
2025.05.14	01:45:00	1.88276	1.88286	1.88130	1.88198	3341	0	14
2025.05.14	02:00:00	1.88201	1.88305	1.88184	1.88239	3103	0	14
2025.05.14	02:15:00	1.88238	1.88273	1.88128	1.88235	2324	0	14
2025.05.14	02:30:00	1.88235	1.88270	1.88128	1.88152	2725	0	14
2025.05.14	02:45:00	1.88152	1.88229	1.88122	1.88154	1688	0	14
2025.05.14	03:00:00	1.88154	1.88218	1.88094	1.88189	1810	0	14
2025.05.14	03:15:00	1.88187	1.88232	1.88178	1.88222	1838	0	14
2025.05.14	03:30:00	1.88221	1.88243	1.88181	1.88206	2199	0	14
2025.05.14	03:45:00	1.88206	1.88301	1.88167	1.88285	1824	0	14
2025.05.14	04:00:00	1.88287	1.88334	1.88193	1.88252	2226	0	14
2025.05.14	04:15:00	1.88253	1.88330	1.88242	1.88309	1609	0	14
2025.05.14	04:30:00	1.88306	1.88400	1.88305	1.88355	2257	0	14
2025.05.14	04:45:00	1.88355	1.88364	1.88268	1.88325	1533	0	14
2025.05.14	05:00:00	1.88325	1.88337	1.88204	1.88248	1805	0	14
2025.05.14	05:15:00	1.88247	1.88299	1.88172	1.88243	2033	0	14
2025.05.14	05:30:00	1.88243	1.88305	1.88186	1.88203	1797	0	14
2025.05.14	05:45:00	1.88203	1.88366	1.88131	1.88364	2345	0	14
2025.05.14	06:00:00	1.88364	1.88505	1.88299	1.88408	2732	0	14
2025.05.14	06:15:00	1.88408	1.88533	1.88401	1.88421	2419	0	14
2025.05.14	06:30:00	1.88423	1.88543	1.88405	1.88446	2438	0	14
2025.05.14	06:45:00	1.88447	1.88502	1.88368	1.88468	2566	0	14
2025.05.14	07:00:00	1.88468	1.88544	1.88308	1.88328	3626	0	14
2025.05.14	07:15:00	1.88330	1.88553	1.88329	1.88491	2696	0	14
2025.05.14	07:30:00	1.88492	1.88679	1.88472	1.88664	2937	0	14
2025.05.14	07:45:00	1.88667	1.88675	1.88461	1.88485	3238	0	14
2025.05.14	08:00:00	1.88485	1.88730	1.88443	1.88483	5902	0	14
2025.05.14	08:15:00	1.88483	1.88641	1.88343	1.88369	5128	0	14
2025.05.14	08:30:00	1.88367	1.88521	1.88285	1.88501	4251	0	14
2025.05.14	08:45:00	1.88504	1.88681	1.88478	1.88569	3789	0	14
2025.05.14	09:00:00	1.88569	1.88678	1.88521	1.88653	4532	0	14
2025.05.14	09:15:00	1.88653	1.88841	1.88643	1.88657	4337	0	14
2025.05.14	09:30:00	1.88657	1.88726	1.88607	1.88693	3720	0	14
2025.05.14	09:45:00	1.88693	1.88793	1.88683	1.88732	3808	0	14
2025.05.14	10:00:00	1.88733	1.88839	1.88703	1.88789	2841	0	14
2025.05.14	10:15:00	1.88788	1.88804	1.88646	1.88728	2265	0	14
2025.05.14	10:30:00	1.88729	1.88844	1.88689	1.88713	2659	0	14
2025.05.14	10:45:00	1.88713	1.88716	1.88641	1.88693	2260	0	14
2025.05.14	11:00:00	1.88694	1.88892	1.88683	1.88817	2617	0	14
2025.05.14	11:15:00	1.88817	1.88825	1.88704	1.88760	2105	0	14
2025.05.14	11:30:00	1.88760	1.88763	1.88602	1.88619	2202	0	14
2025.05.14	11:45:00	1.88620	1.88667	1.88573	1.88614	2820	0	14
2025.05.14	12:00:00	1.88614	1.88711	1.88600	1.88699	3502	0	14
2025.05.14	12:15:00	1.88695	1.88830	1.88669	1.88821	3497	0	14
2025.05.14	12:30:00	1.88822	1.88832	1.88692	1.88822	3458	0	14
2025.05.14	12:45:00	1.88821	1.88927	1.88805	1.88883	3474	0	14
2025.05.14	13:00:00	1.88883	1.88912	1.88830	1.88892	4048	0	14
2025.05.14	13:15:00	1.88892	1.88999	1.88884	1.88961	3865	0	14
2025.05.14	13:30:00	1.88961	1.89126	1.88922	1.89085	4549	0	14
2025.05.14	13:45:00	1.89084	1.89153	1.88965	1.88986	4270	0	14
2025.05.14	14:00:00	1.88986	1.89068	1.88938	1.89060	4515	0	14
2025.05.14	14:15:00	1.89060	1.89133	1.89036	1.89118	4078	0	14
2025.05.14	14:30:00	1.89118	1.89235	1.89095	1.89157	4236	0	14
2025.05.14	14:45:00	1.89157	1.89171	1.89043	1.89161	4816	0	14
2025.05.14	15:00:00	1.89161	1.89543	1.89159	1.89474	5150	0	14
2025.05.14	15:15:00	1.89473	1.89535	1.89383	1.89414	3911	0	14
2025.05.14	15:30:00	1.89416	1.89508	1.89402	1.89476	3359	0	14
2025.05.14	15:45:00	1.89474	1.89475	1.89373	1.89403	3154	0	14
2025.05.14	16:00:00	1.89404	1.89474	1.89381	1.89450	3033	0	14
2025.05.14	16:15:00	1.89450	1.89507	1.89413	1.89449	2178	0	14
2025.05.14	16:30:00	1.89449	1.89513	1.89415	1.89477	4070	0	14
2025.05.14	16:45:00	1.89480	1.89528	1.89430	1.89437	4205	0	14
2025.05.14	17:00:00	1.89437	1.89482	1.89394	1.89450	2889	0	14
2025.05.14	17:15:00	1.89454	1.89511	1.89430	1.89436	2449	0	14
2025.05.14	17:30:00	1.89436	1.89436	1.89299	1.89309	2121	0	14
2025.05.14	17:45:00	1.89309	1.89379	1.89303	1.89349	1859	0	14
2025.05.14	18:00:00	1.89348	1.89490	1.89326	1.89471	2466	0	14
2025.05.14	18:15:00	1.89462	1.89507	1.89434	1.89468	2296	0	14
2025.05.14	18:30:00	1.89468	1.89492	1.89391	1.89402	2296	0	14
2025.05.14	18:45:00	1.89402	1.89551	1.89400	1.89517	1846	0	14
2025.05.14	19:00:00	1.89517	1.89564	1.89471	1.89550	2386	0	14
2025.05.14	19:15:00	1.89551	1.89553	1.89489	1.89498	1822	0	14
2025.05.14	19:30:00	1.89498	1.89522	1.89461	1.89487	1404	0	14
2025.05.14	19:45:00	1.89487	1.89507	1.89365	1.89395	2020	0	14
2025.05.14	20:00:00	1.89395	1.89475	1.89394	1.89405	1477	0	14
2025.05.14	20:15:00	1.89405	1.89452	1.89404	1.89423	789	0	14
2025.05.14	20:30:00	1.89424	1.89467	1.89414	1.89424	988	0	14
2025.05.14	20:45:00	1.89424	1.89483	1.89356	1.89356	1550	0	14
2025.05.14	21:00:00	1.89356	1.89356	1.88887	1.88957	91	0	197
2025.05.14	21:15:00	1.88957	1.89657	1.88862	1.89570	123	0	80
2025.05.14	21:30:00	1.89331	1.89447	1.89013	1.89244	1013	0	35
2025.05.14	21:45:00	1.89242	1.89390	1.89169	1.89328	1295	0	14
2025.05.14	22:00:00	1.89347	1.89500	1.89347	1.89464	979	0	14
2025.05.14	22:15:00	1.89465	1.89522	1.89453	1.89493	830	0	14
2025.05.14	22:30:00	1.89493	1.89545	1.89485	1.89517	1058	0	14
2025.05.14	22:45:00	1.89518	1.89599	1.89518	1.89577	891	0	14
2025.05.14	23:00:00	1.89581	1.89711	1.89577	1.89666	1203	0	14
2025.05.14	23:15:00	1.89666	1.89797	1.89655	1.89797	960	0	14
2025.05.14	23:30:00	1.89797	1.89845	1.89701	1.89718	1199	0	14
2025.05.14	23:45:00	1.89719	1.89807	1.89615	1.89617	1594	0	14
2025.05.15	00:00:00	1.89617	1.89675	1.89557	1.89598	2293	0	14
2025.05.15	00:15:00	1.89599	1.89653	1.89569	1.89645	2057	0	14
2025.05.15	00:30:00	1.89645	1.89713	1.89589	1.89595	2634	0	14
2025.05.15	00:45:00	1.89595	1.89724	1.89569	1.89708	3029	0	14
2025.05.15	01:00:00	1.89710	1.89721	1.89485	1.89550	2678	0	14
2025.05.15	01:15:00	1.89548	1.89595	1.89463	1.89522	2769	0	14
2025.05.15	01:30:00	1.89522	1.89631	1.89279	1.89557	3644	0	14
2025.05.15	01:45:00	1.89556	1.89657	1.89511	1.89537	3114	0	14
2025.05.15	02:00:00	1.89536	1.89642	1.89474	1.89547	2593	0	14
2025.05.15	02:15:00	1.89547	1.89650	1.89515	1.89516	2213	0	14
2025.05.15	02:30:00	1.89519	1.89555	1.89473	1.89483	1940	0	14
2025.05.15	02:45:00	1.89482	1.89576	1.89411	1.89521	2328	0	14
2025.05.15	03:00:00	1.89522	1.89586	1.89464	1.89545	2262	0	14
2025.05.15	03:15:00	1.89544	1.89575	1.89504	1.89515	2055	0	14
2025.05.15	03:30:00	1.89516	1.89614	1.89495	1.89609	2136	0	14
2025.05.15	03:45:00	1.89609	1.89641	1.89539	1.89598	1680	0	14
2025.05.15	04:00:00	1.89598	1.89640	1.89563	1.89585	1644	0	14
2025.05.15	04:15:00	1.89585	1.89761	1.89579	1.89750	1529	0	14
2025.05.15	04:30:00	1.89751	1.89962	1.89750	1.89915	1456	0	14
2025.05.15	04:45:00	1.89915	1.89967	1.89865	1.89944	1525	0	14
2025.05.15	05:00:00	1.89948	1.90020	1.89757	1.89911	2339	0	14
2025.05.15	05:15:00	1.89911	1.90102	1.89882	1.90017	2134	0	14
2025.05.15	05:30:00	1.90017	1.90166	1.89983	1.90029	2502	0	14
2025.05.15	05:45:00	1.90031	1.90054	1.89869	1.89873	2242	0	14
2025.05.15	06:00:00	1.89873	1.89885	1.89704	1.89758	2844	0	14
2025.05.15	06:15:00	1.89758	1.89775	1.89621	1.89759	3056	0	14
2025.05.15	06:30:00	1.89759	1.89965	1.89756	1.89958	2693	0	14
2025.05.15	06:45:00	1.89957	1.90019	1.89891	1.89966	3337	0	14
2025.05.15	07:00:00	1.89970	1.90081	1.89945	1.90014	4009	0	14
2025.05.15	07:15:00	1.90005	1.90116	1.89935	1.90017	3126	0	14
2025.05.15	07:30:00	1.90017	1.90087	1.89910	1.90084	2918	0	14
2025.05.15	07:45:00	1.90083	1.90187	1.90053	1.90172	3294	0	14
2025.05.15	08:00:00	1.90171	1.90189	1.90037	1.90042	3138	0	14
2025.05.15	08:15:00	1.90043	1.90102	1.90036	1.90087	2686	0	14
2025.05.15	08:30:00	1.90087	1.90223	1.90076	1.90193	2364	0	14
2025.05.15	08:45:00	1.90193	1.90306	1.90175	1.90265	2781	0	14
2025.05.15	09:00:00	1.90264	1.90328	1.90224	1.90318	2588	0	14
2025.05.15	09:15:00	1.90318	1.90347	1.90245	1.90305	2069	0	14
2025.05.15	09:30:00	1.90305	1.90327	1.90233	1.90259	2486	0	14
2025.05.15	09:45:00	1.90259	1.90342	1.90259	1.90339	2136	0	14
2025.05.15	10:00:00	1.90339	1.90417	1.90330	1.90367	2293	0	14
2025.05.15	10:15:00	1.90367	1.90604	1.90359	1.90586	2378	0	14
2025.05.15	10:30:00	1.90586	1.90586	1.90473	1.90500	2070	0	14
2025.05.15	10:45:00	1.90501	1.90565	1.90494	1.90520	2569	0	14
2025.05.15	11:00:00	1.90521	1.90540	1.90415	1.90417	2548	0	14
2025.05.15	11:15:00	1.90417	1.90630	1.90414	1.90472	2187	0	14
2025.05.15	11:30:00	1.90472	1.90475	1.90315	1.90397	2399	0	14
2025.05.15	11:45:00	1.90397	1.90421	1.90337	1.90358	2725	0	14
2025.05.15	12:00:00	1.90359	1.90396	1.90327	1.90346	2702	0	14
2025.05.15	12:15:00	1.90346	1.90790	1.90308	1.90717	2558	0	14
2025.05.15	12:30:00	1.90703	1.90752	1.90443	1.90485	4425	0	14
2025.05.15	12:45:00	1.90485	1.90558	1.90403	1.90554	4707	0	14
2025.05.15	13:00:00	1.90555	1.90755	1.90465	1.90754	5018	0	14
2025.05.15	13:15:00	1.90755	1.90755	1.90623	1.90623	4103	0	14
2025.05.15	13:30:00	1.90623	1.90746	1.90590	1.90722	4422	0	14
2025.05.15	13:45:00	1.90721	1.90792	1.90681	1.90722	4293	0	14
2025.05.15	14:00:00	1.90722	1.90802	1.90588	1.90591	4600	0	14
2025.05.15	14:15:00	1.90591	1.90600	1.90518	1.90522	3999	0	14
2025.05.15	14:30:00	1.90523	1.90688	1.90517	1.90677	3841	0	14
2025.05.15	14:45:00	1.90677	1.90753	1.90572	1.90656	4731	0	14
2025.05.15	15:00:00	1.90657	1.90872	1.90651	1.90842	4090	0	14
2025.05.15	15:15:00	1.90842	1.90845	1.90665	1.90670	3796	0	14
2025.05.15	15:30:00	1.90676	1.90747	1.90518	1.90518	2976	0	14
2025.05.15	15:45:00	1.90518	1.90559	1.90472	1.90505	2636	0	14
2025.05.15	16:00:00	1.90505	1.90529	1.90413	1.90457	2221	0	14
2025.05.15	16:15:00	1.90457	1.90523	1.90422	1.90473	2080	0	14
2025.05.15	16:30:00	1.90473	1.90513	1.90447	1.90447	1821	0	14
2025.05.15	16:45:00	1.90447	1.90474	1.90336	1.90396	2100	0	14
2025.05.15	17:00:00	1.90397	1.90404	1.90327	1.90327	2225	0	14
2025.05.15	17:15:00	1.90327	1.90376	1.90259	1.90373	1967	0	14
2025.05.15	17:30:00	1.90374	1.90417	1.90336	1.90359	1888	0	14
2025.05.15	17:45:00	1.90358	1.90368	1.90281	1.90343	1601	0	14
2025.05.15	18:00:00	1.90344	1.90408	1.90329	1.90408	1775	0	14
2025.05.15	18:15:00	1.90408	1.90441	1.90347	1.90352	1592	0	14
2025.05.15	18:30:00	1.90352	1.90391	1.90321	1.90353	1374	0	14
2025.05.15	18:45:00	1.90352	1.90365	1.90249	1.90297	1532	0	14
2025.05.15	19:00:00	1.90297	1.90336	1.90279	1.90303	1427	0	14
2025.05.15	19:15:00	1.90303	1.90409	1.90291	1.90402	1413	0	14
2025.05.15	19:30:00	1.90401	1.90407	1.90348	1.90380	1377	0	14
2025.05.15	19:45:00	1.90379	1.90389	1.90335	1.90341	1687	0	14
2025.05.15	20:00:00	1.90342	1.90359	1.90284	1.90335	1146	0	14
2025.05.15	20:15:00	1.90337	1.90342	1.90283	1.90306	742	0	14
2025.05.15	20:30:00	1.90306	1.90407	1.90286	1.90381	776	0	14
2025.05.15	20:45:00	1.90381	1.90387	1.90234	1.90337	1199	0	14
2025.05.15	21:00:00	1.90337	1.90386	1.90097	1.90303	263	0	106
2025.05.15	21:15:00	1.90307	1.90384	1.90299	1.90312	234	0	151
2025.05.15	21:30:00	1.90312	1.90499	1.90312	1.90477	1279	0	23
2025.05.15	21:45:00	1.90476	1.90523	1.90368	1.90409	474	0	14
2025.05.15	22:00:00	1.90410	1.90471	1.90351	1.90398	729	0	14
2025.05.15	22:15:00	1.90399	1.90444	1.90377	1.90411	1427	0	14
2025.05.15	22:30:00	1.90410	1.90539	1.90408	1.90485	981	0	14
2025.05.15	22:45:00	1.90486	1.90527	1.90447	1.90459	926	0	14
2025.05.15	23:00:00	1.90459	1.90518	1.90417	1.90444	1816	0	14
2025.05.15	23:15:00	1.90445	1.90499	1.90413	1.90420	1020	0	14
2025.05.15	23:30:00	1.90420	1.90543	1.90414	1.90540	1335	0	14
2025.05.15	23:45:00	1.90541	1.90591	1.90530	1.90578	1059	0	14
2025.05.16	00:00:00	1.90582	1.90614	1.90532	1.90602	3141	0	14
2025.05.16	00:15:00	1.90602	1.90656	1.90555	1.90641	2448	0	14
2025.05.16	00:30:00	1.90640	1.90786	1.90575	1.90784	2776	0	14
2025.05.16	00:45:00	1.90785	1.91019	1.90783	1.90956	2340	0	14
2025.05.16	01:00:00	1.90956	1.90972	1.90860	1.90956	1718	0	14
2025.05.16	01:15:00	1.90956	1.90968	1.90778	1.90793	1924	0	14
2025.05.16	01:30:00	1.90794	1.90841	1.90725	1.90811	2569	0	14
2025.05.16	01:45:00	1.90811	1.90828	1.90750	1.90768	2498	0	14
2025.05.16	02:00:00	1.90768	1.90883	1.90761	1.90805	2261	0	14
2025.05.16	02:15:00	1.90806	1.90809	1.90608	1.90730	2190	0	14
